anime_id,character_id,name,role,favorites
58272,253692,"Iida, Arisa",Supporting,0.0
58272,255773,John,Supporting,0.0
58272,252669,"Kosugi, Emi",Supporting,1.0
58272,248122,"Kosugi, Akari",Supporting,1.0
58272,252668,"Kosugi, Daisuke",Supporting,0.0
58272,250076,Mamoru,Supporting,15.0
58272,255452,"Minegishi, Koushirou",Supporting,0.0
58272,254598,"Ootani, Tomikazu",Supporting,0.0
58272,250075,"Saionji, Rihito",Supporting,0.0
58272,253693,Senju,Supporting,0.0
58272,248123,Super Mina,Supporting,0.0
57947,244535,Live,Main,25.0
57947,244397,"Sonoue, Masaki",Main,39.0
57947,253460,Aya,Supporting,0.0
57947,254654,"Cappuccino, Saramin",Supporting,0.0
57947,254658,Chin Anago,Supporting,0.0
57947,244640,Fuu,Supporting,12.0
57947,254660,Haikanzenronpa,Supporting,0.0
57947,244587,Ichiko,Supporting,8.0
57947,254269,Igito,Supporting,0.0
57947,254656,Juwachan,Supporting,0.0
57947,249900,Kikka,Supporting,0.0
57947,256223,Lonely Ooedo Girl,Supporting,0.0
57947,254657,Minister of Daifuku,Supporting,0.0
57947,254128,Mother,Supporting,0.0
57947,254652,Mr. Tsuma,Supporting,0.0
57947,249901,Otomi,Supporting,0.0
57947,254655,Shura,Supporting,0.0
57947,255115,"Sonoue, Sakura",Supporting,1.0
57947,254270,Tanburaa,Supporting,0.0
57947,254653,"Taroumaru, F",Supporting,0.0
57947,254659,Tennabe no Ken,Supporting,0.0
57947,244677,Tokage,Supporting,6.0
57947,244743,Yuki,Supporting,15.0
55844,245176,"Ichikawa, Giichi",Main,14.0
55844,245177,"Inaba, Rei",Main,12.0
55844,245178,"Kikuchihara, Jin",Main,5.0
55844,231890,"Ootomo, Hisashi",Main,18.0
55844,231889,"Tsuchiya, Mao",Main,4.0
55844,245179,"Yoshino, Shion",Main,6.0
55844,249652,"Chiaki, Minoru",Supporting,0.0
55844,249651,"Honjou, Yukitaka",Supporting,0.0
55844,249650,"Kagari, Teru",Supporting,1.0
55844,249649,"Kagari, Runa",Supporting,1.0
55844,249655,"Kujou, Kirito",Supporting,4.0
55844,249654,Rudy,Supporting,0.0
55844,256705,Tobe,Supporting,0.0
55844,249653,"Tsuchiya, Isao",Supporting,1.0
56179,234495,"Classico, Dino",Main,12.0
56179,234492,"Delico, Dali",Main,7.0
56179,234493,"Fra, Gerhard",Main,7.0
56179,234494,"Lorca, Henrique",Main,7.0
56179,253529,Abraham,Supporting,0.0
56179,255222,Albrecht,Supporting,0.0
56179,253976,Clara,Supporting,0.0
56179,245493,"Classico, Theodore",Supporting,0.0
56179,252592,"Delico, Frieda",Supporting,0.0
56179,245498,"Delico, Raphael",Supporting,1.0
56179,245497,"Delico, Ul",Supporting,0.0
56179,253978,Ferdinand,Supporting,0.0
56179,245496,"Fra, Angelico",Supporting,1.0
56179,253527,Julas,Supporting,0.0
56179,253528,Katarina,Supporting,1.0
56179,253533,Keith,Supporting,0.0
56179,253530,Kiki,Supporting,1.0
56179,252593,Klaus,Supporting,0.0
56179,256396,"Lent, Umberto",Supporting,0.0
56179,256038,"Lorca, Kate",Supporting,0.0
56179,245495,"Lorca, Lucia",Supporting,1.0
56179,245494,"Lorca, Elena",Supporting,1.0
56179,256395,Maurice,Supporting,0.0
56179,256397,"McMillan, Rayne",Supporting,0.0
56179,253977,"Vlad, Johannes",Supporting,0.0
54835,235765,Akira,Main,3.0
54835,235764,Amano,Main,2.0
54835,218819,Haga,Main,1.0
54835,226971,Nikola,Main,5.0
54835,255313,Akane,Supporting,0.0
54835,255315,Alba,Supporting,0.0
54835,255951,Duca,Supporting,0.0
54835,255036,Godel,Supporting,0.0
54835,254746,Head Guard,Supporting,0.0
54835,254283,Imai,Supporting,0.0
54835,246373,Jin,Supporting,0.0
54835,248310,Kana,Supporting,0.0
54835,254282,Kawashima,Supporting,0.0
54835,254745,King Bayle,Supporting,0.0
54835,255950,"Kinoshita, Mayu",Supporting,2.0
54835,253662,Kizaki,Supporting,0.0
54835,248307,Kuro-chan,Supporting,0.0
54835,254280,Masabuchi,Supporting,0.0
54835,255159,Morabi Injured Resident,Supporting,0.0
54835,248306,Namiko,Supporting,0.0
54835,248308,President,Supporting,0.0
54835,255316,Ren,Supporting,0.0
54835,253158,Ruu,Supporting,1.0
54835,246372,Sakai,Supporting,0.0
54835,248309,Sumida,Supporting,0.0
54835,248305,Suzuki,Supporting,0.0
54835,253159,Tesla,Supporting,0.0
54835,254281,Tsukahara,Supporting,0.0
54835,255314,Yamanaka,Supporting,0.0
57845,152756,Erufuda,Main,47.0
57845,204102,"Naoe, Tomoatsu",Main,1.0
57845,177166,Gonda,Supporting,7.0
57845,177167,Hitome,Supporting,2.0
57845,177168,Honeda,Supporting,2.0
57845,177164,"Ino, Akiho",Supporting,0.0
57845,250180,Kobo,Supporting,0.0
57845,173663,Kuroeda,Supporting,26.0
57845,177158,Kusahanada,Supporting,3.0
57845,177157,Mero,Supporting,4.0
57845,174905,Oga,Supporting,26.0
57845,177162,Oku,Supporting,1.0
57845,177172,Ooeda,Supporting,2.0
57845,188655,Raika,Supporting,5.0
57845,177169,Satero,Supporting,7.0
56348,237643,Belle,Main,6.0
56348,242872,Clay,Main,5.0
56348,255430,Algred,Supporting,0.0
56348,252979,Ante,Supporting,0.0
56348,256088,Atoto,Supporting,0.0
56348,253379,Bandeg,Supporting,0.0
56348,252254,Beccomo,Supporting,0.0
56348,255748,Binky,Supporting,0.0
56348,253380,Bondog,Supporting,0.0
56348,250400,Brance,Supporting,0.0
56348,256087,Buggs,Supporting,0.0
56348,250398,Fen,Supporting,0.0
56348,248654,Fuurin,Supporting,0.0
56348,252978,Gaiam,Supporting,0.0
56348,252977,Harmein,Supporting,0.0
56348,255428,Heim,Supporting,0.0
56348,254744,Helldande,Supporting,0.0
56348,256086,Hilkemast,Supporting,0.0
56348,255427,"Jasreid, Lugrant Haim",Supporting,0.0
56348,255431,Kiska,Supporting,0.0
56348,252976,Kraitze,Supporting,2.0
56348,255429,Lestence,Supporting,0.0
56348,256089,Millielent,Supporting,0.0
56348,248651,Rangard,Supporting,0.0
56348,250399,Ratta,Supporting,0.0
56348,248653,Renfringe,Supporting,0.0
56348,248652,Sendai,Supporting,1.0
56348,253378,Shieldmurg,Supporting,0.0
56348,254743,Teruru,Supporting,0.0
56348,256090,Thief Guild Receptionist,Supporting,0.0
57099,241641,"Aveiro, Anna",Main,109.0
57099,241644,"Kaionji, Megumi",Main,4.0
57099,241639,"Misora, Kanata",Main,5.0
57099,241640,"Obunai, Suzuha",Main,3.0
57099,241642,"Ootani, Nodoka",Main,4.0
57099,241643,"Tanizaki, Shion",Main,1.0
57099,254119,"Aieda, Mari",Supporting,0.0
57099,255497,"Aveiro, Maria",Supporting,0.0
57099,255498,"Aveiro, Paulo",Supporting,0.0
57099,254163,"Banka, Lala",Supporting,0.0
57099,250467,"Izawano, Ichigo",Supporting,0.0
57099,250468,"Kanzaki, Hiiragi",Supporting,0.0
57099,250469,"Kushida, Miyabi",Supporting,0.0
57099,253458,Mia,Supporting,0.0
57099,253742,Mike,Supporting,0.0
57099,254827,"Misora, Kokoro",Supporting,0.0
57099,250470,"Nabatame, Hana",Supporting,1.0
57099,253454,"Nakamura, Kyouko",Supporting,0.0
57099,253455,"Ootani, Tsuyako",Supporting,0.0
57099,253456,"Ootani, Rinka",Supporting,0.0
57099,253743,"Satou, Chihane",Supporting,0.0
57099,253457,YJ,Supporting,0.0
52107,2865,Kusuriuri,Main,5205.0
52107,245358,Asa,Supporting,0.0
52107,248063,Awashima,Supporting,0.0
52107,245359,Kame,Supporting,1.0
52107,248062,Kitagawa,Supporting,0.0
52107,248071,"Mizorogi, Hokuto",Supporting,0.0
52107,248064,Mugitani,Supporting,0.0
52107,248068,"Ootomo, Botan",Supporting,0.0
52107,248066,"Saga, Heiki",Supporting,0.0
52107,248067,Sakashita,Supporting,0.0
52107,248070,Tenshi,Supporting,0.0
52107,248065,"Tokita, Saburoumaru",Supporting,0.0
52107,248069,"Tokita, Fuki",Supporting,0.0
52107,245357,Utayama,Supporting,0.0
57567,182261,"Momijiyama, Teru",Main,100.0
57567,182259,"Andreianov, Pepesha",Supporting,46.0
57567,182313,"Asuka, Tojiko",Supporting,0.0
57567,239037,"Baragaki, Doki",Supporting,1.0
57567,182263,"Dunant, Pilse",Supporting,18.0
57567,231714,Ebio,Supporting,1.0
57567,239036,"Hallelujah, Inori",Supporting,1.0
57567,252377,"Hanawa, Beni",Supporting,0.0
57567,256853,Iko's Mother,Supporting,0.0
57567,252379,Inuyama,Supporting,0.0
57567,244942,"Karakururi, Utsuro",Supporting,2.0
57567,182312,"Kekerakera, Kufufu",Supporting,18.0
57567,235546,"Koishikawa, Daigo",Supporting,0.0
57567,182262,"Koishikawa, Iko",Supporting,10.0
57567,182311,"Kooriskaya, Tzveta",Supporting,2.0
57567,182304,"Ming Ming, Li",Supporting,3.0
57567,255250,Muku,Supporting,0.0
57567,251915,Natsukawa,Supporting,0.0
57567,252378,Nekogawa,Supporting,0.0
57567,250531,Quabara,Supporting,0.0
57567,256856,Revoron,Supporting,0.0
57567,256857,Revozeale,Supporting,0.0
57567,182258,"Rockwell, Adam",Supporting,0.0
57567,182302,Stigma,Supporting,3.0
57567,182314,"Tennouji, Ai",Supporting,2.0
57567,182315,Tokimaru,Supporting,0.0
57567,182301,Uni-Lord,Supporting,0.0
57567,182260,"Wonder Jones, David",Supporting,1.0
53747,245181,"Higurashi, Totsuko",Main,1.0
53747,245183,"Kagehira, Rui",Main,0.0
53747,245182,"Sakunaga, Kimi",Main,0.0
53747,248728,"Momochi, Saku",Supporting,0.0
53747,248729,"Nanakubo, Shiho",Supporting,0.0
53747,248731,"Sakunaga, Shino",Supporting,0.0
53747,245180,Sister Hiyoshiko,Supporting,0.0
53747,248730,"Yatsushika, Sumika",Supporting,0.0
57945,187928,"Narita, Saneatsu",Main,0.0
57945,250878,"Ebina, Hikari",Supporting,0.0
57945,241773,"Fujishiro, Saaya",Supporting,0.0
57945,256581,"Fukami, Youhei",Supporting,0.0
57945,256578,"Garai, Ikusa",Supporting,0.0
57945,249592,"Gokokuhoutenji, Bourinmaru",Supporting,1.0
57945,256582,"Hirayama, Yoshiaki",Supporting,0.0
57945,241774,"Ichinose, Ryuuta",Supporting,0.0
57945,187932,"Iruga, Ren",Supporting,1.0
57945,187931,"Jin, Omi",Supporting,0.0
57945,250882,"Kasai, Kai",Supporting,0.0
57945,256580,"Katou, Naito",Supporting,0.0
57945,250880,"Kirishima, Kou",Supporting,0.0
57945,250884,"Kisaragi, Maria",Supporting,0.0
57945,241780,Koutei,Supporting,2.0
57945,241781,"Kunashiri, Eren",Supporting,0.0
57945,256256,"Meguru, Tsukioka",Supporting,0.0
57945,241779,"Midou, Hisoka",Supporting,0.0
57945,256579,"Mutsuki, Touya",Supporting,0.0
57945,250877,"Nihonyanagi, Shuuji",Supporting,0.0
57945,187923,"Ouno, Raion",Supporting,0.0
57945,187927,"Satou, Kazuhiko",Supporting,0.0
57945,250883,Seraphiel,Supporting,0.0
57945,241778,"Shinozaki, Soutarou",Supporting,0.0
57945,249594,"Souma, Hayato",Supporting,0.0
57945,187929,"Sudou, Ryouhei",Supporting,0.0
57945,249593,"Suzuki, Rika",Supporting,0.0
57945,187930,"Yagihashi, Toujuurou",Supporting,0.0
56704,157688,"Kiryuu, Setsuna",Main,46.0
56704,132742,"Tokita, Ouma",Main,886.0
56704,145699,"Yamashita, Kazuo",Main,124.0
56704,157717,"Akiyama, Kaede",Supporting,9.0
56704,256870,"Ao, Kenji",Supporting,0.0
56704,169580,"Gensai, Kuroki",Supporting,68.0
56704,168316,"Gizenga, Muteba",Supporting,24.0
56704,157760,"Hanafusa, Hajime",Supporting,52.0
56704,187566,"Hatsumi, Sen",Supporting,21.0
56704,182820,"Himuro, Ryou",Supporting,0.0
56704,157759,"Imai, Cosmo",Supporting,159.0
56704,187569,"Inaba, Ryo",Supporting,4.0
56704,182819,"Kaneda, Suekichi",Supporting,10.0
56704,176143,"Kanou, Agito",Supporting,68.0
56704,187586,"Katahara, Sayaka",Supporting,26.0
56704,159539,"Katahara, Metsudou",Supporting,2.0
56704,187575,"Kouno, Haruo",Supporting,1.0
56704,157758,"Kurayoshi, Rino",Supporting,1.0
56704,147895,"Kure, Karla",Supporting,166.0
56704,187558,"Kure, Erioh",Supporting,1.0
56704,187515,"Kure, Raian",Supporting,82.0
56704,159540,"Matsuda, Tomoko",Supporting,2.0
56704,187581,"Mikazuchi, Rei",Supporting,4.0
56704,165729,"Nakata, Ichirou",Supporting,13.0
56704,172727,Narrator,Supporting,2.0
56704,157715,"Nogi, Hideki",Supporting,1.0
56704,187584,"Okubo, Naoya",Supporting,13.0
56704,213588,"Ooya, Ken",Supporting,0.0
56704,157703,"Robinson, Mokichi",Supporting,3.0
56704,157763,"Robinson, Elena",Supporting,1.0
56704,157761,"Sawada, Keizaburou",Supporting,3.0
56704,157762,"Sekibayashi, Jun",Supporting,95.0
56704,159541,"Souryuuin, Shion",Supporting,1.0
56704,157686,"Takeshi, Wakatsuki",Supporting,15.0
56704,190358,"Togo, Tomari",Supporting,1.0
56704,188908,"Tokita, Niko",Supporting,13.0
56704,226885,"Tokita, Niko",Supporting,1.0
56704,187571,"Tyson, Jerry",Supporting,7.0
56704,167603,"Wongsawat, Gaolang",Supporting,216.0
56704,256334,"Yamamoto, Koishi",Supporting,0.0
56704,187587,"Yamashita, Ichinosin",Supporting,0.0
56704,166101,"Yoroizuka, Saw Paing",Supporting,27.0
56704,209958,"Yoshitake, Yoshirou",Supporting,0.0
58488,27282,"Hyoudou, Shinsuke",Main,101.0
58488,97615,Senya,Main,47.0
58488,119419,Tsukiko,Main,5.0
58488,140917,"Ashikaga, Yoshiteru",Supporting,8.0
58488,140074,Douren,Supporting,12.0
58488,141559,Hanatora,Supporting,0.0
58488,140916,Jinun,Supporting,0.0
58488,125101,Kuzunoha,Supporting,0.0
58488,125100,Mountain God,Supporting,3.0
58488,125099,Mudo,Supporting,1.0
58488,119425,Nau,Supporting,2.0
58488,119421,"Raidou, Zanzou",Supporting,0.0
58488,125102,Rinzu,Supporting,0.0
58488,35554,Shakuyaku,Supporting,11.0
58488,27221,"Yamato, Jinka",Supporting,10.0
58488,125098,Yazen,Supporting,0.0
58488,27283,"Youko, Tama",Supporting,17.0
58357,244732,Sakuna-hime,Main,6.0
58357,244741,Ashigumo,Supporting,0.0
58357,244742,Ishimaru,Supporting,0.0
58357,244739,Kaimaru,Supporting,0.0
58357,244740,Kamuhitsuki,Supporting,2.0
58357,244737,Kinta,Supporting,0.0
58357,244734,Kokorowa-hime,Supporting,2.0
58357,244736,Myrthe,Supporting,1.0
58357,244733,Tama-jii,Supporting,1.0
58357,244735,Tauemon,Supporting,0.0
58357,244738,Yui,Supporting,0.0
59493,202004,"Valentine, Luminous",Main,311.0
59493,131944,Benimaru,Supporting,1132.0
59493,168313,Clayman,Supporting,6.0
59493,139011,"Cromwell, Leon",Supporting,6.0
59493,162770,Daikenja,Supporting,76.0
59493,131941,Diablo,Supporting,2734.0
59493,246231,"Falmuth, Edmaris",Supporting,0.0
59493,215530,Footman,Supporting,0.0
59493,200352,Frey,Supporting,13.0
59493,165896,Gabiru,Supporting,111.0
59493,131935,Geld,Supporting,154.0
59493,164900,Gobta,Supporting,503.0
59493,131939,Hakurou,Supporting,84.0
59493,165853,Haruna,Supporting,6.0
59493,131934,"Izawa, Shizue",Supporting,790.0
59493,243474,"Jester, Renard",Supporting,1.0
59493,199170,Kagali,Supporting,0.0
59493,168677,"Kagurazaka, Yuuki",Supporting,12.0
59493,164902,Kaijin,Supporting,3.0
59493,163251,Kurobee,Supporting,1.0
59493,167277,Laplace,Supporting,22.0
59493,131936,"Nava, Milim",Supporting,2896.0
59493,131940,Ranga,Supporting,665.0
59493,246235,Reyheim,Supporting,0.0
59493,164901,Rigur,Supporting,2.0
59493,164899,Rigurd,Supporting,25.0
59493,243475,Ritus,Supporting,0.0
59493,243478,Saare,Supporting,1.0
59493,179800,"Sakaguchi, Hinata",Supporting,80.0
59493,131937,Shion,Supporting,1458.0
59493,131943,Shuna,Supporting,1537.0
59493,131942,Souei,Supporting,582.0
59493,196212,Souka,Supporting,7.0
59493,248311,"Spertus, Nikolaus",Supporting,1.0
59493,186859,Tear,Supporting,11.0
59493,131549,"Tempest, Rimuru",Supporting,23351.0
59493,131932,"Tempest, Veldora",Supporting,1408.0
59493,249359,"Valentin, Louis",Supporting,0.0
59493,209576,"Valentin, Roy",Supporting,0.0
59493,165298,Vesta,Supporting,3.0
59493,202004,"Valentine, Luminous",Main,311.0
59493,131944,Benimaru,Supporting,1132.0
59493,168313,Clayman,Supporting,6.0
59493,139011,"Cromwell, Leon",Supporting,6.0
59493,162770,Daikenja,Supporting,76.0
59493,131941,Diablo,Supporting,2734.0
59493,246231,"Falmuth, Edmaris",Supporting,0.0
59493,215530,Footman,Supporting,0.0
59493,200352,Frey,Supporting,13.0
59493,165896,Gabiru,Supporting,111.0
59493,131935,Geld,Supporting,154.0
59493,164900,Gobta,Supporting,503.0
59493,131939,Hakurou,Supporting,84.0
59493,165853,Haruna,Supporting,6.0
59493,131934,"Izawa, Shizue",Supporting,790.0
59493,243474,"Jester, Renard",Supporting,1.0
59493,199170,Kagali,Supporting,0.0
59493,168677,"Kagurazaka, Yuuki",Supporting,12.0
59493,164902,Kaijin,Supporting,3.0
59493,163251,Kurobee,Supporting,1.0
59493,167277,Laplace,Supporting,22.0
59493,131936,"Nava, Milim",Supporting,2896.0
59493,131940,Ranga,Supporting,665.0
59493,246235,Reyheim,Supporting,0.0
59493,164901,Rigur,Supporting,2.0
59493,164899,Rigurd,Supporting,25.0
59493,243475,Ritus,Supporting,0.0
59493,243478,Saare,Supporting,1.0
59493,179800,"Sakaguchi, Hinata",Supporting,80.0
59493,131937,Shion,Supporting,1458.0
59493,131943,Shuna,Supporting,1537.0
59493,131942,Souei,Supporting,582.0
59493,196212,Souka,Supporting,7.0
59493,248311,"Spertus, Nikolaus",Supporting,1.0
59493,186859,Tear,Supporting,11.0
59493,131549,"Tempest, Rimuru",Supporting,23351.0
59493,131932,"Tempest, Veldora",Supporting,1408.0
59493,249359,"Valentin, Louis",Supporting,0.0
59493,209576,"Valentin, Roy",Supporting,0.0
59493,165298,Vesta,Supporting,3.0
57192,188576,"Han, Seojun",Main,99.0
57192,188577,"Lee, Suho",Main,63.0
57192,188053,"Lim, Jugyeong",Main,20.0
57192,255054,"Chaerin, Ahn",Supporting,0.0
57192,255715,"Han, Gowoon",Supporting,0.0
57192,256402,Hyunwoo,Supporting,0.0
57192,256046,"Kang, Sujin",Supporting,0.0
57192,196522,"Lee, Selena",Supporting,2.0
57192,196115,"Lim, Juyoung",Supporting,0.0
57192,256403,"Seyeon, Yoon",Supporting,0.0
57192,255055,"Sua, Kang",Supporting,0.0
57192,256748,Suho's Father,Supporting,0.0
57192,255056,Teacher,Supporting,0.0
59390,254356,Eiko,Main,0.0
59390,254354,"Lee, Malcolm",Main,0.0
59390,195313,Terminator,Main,1.0
59390,256051,Fujino,Supporting,0.0
59390,254355,Kokoro,Supporting,0.0
59390,254359,"Lee, Reika",Supporting,1.0
59390,254357,"Lee, Kenta",Supporting,0.0
59390,254358,"Lee, Hiro",Supporting,0.0
59390,254360,Misaki,Supporting,4.0
59390,255212,Natsuko,Supporting,0.0
59390,256050,Shiraki,Supporting,0.0
59390,254356,Eiko,Main,0.0
59390,254354,"Lee, Malcolm",Main,0.0
59390,195313,Terminator,Main,1.0
59390,256051,Fujino,Supporting,0.0
59390,254355,Kokoro,Supporting,0.0
59390,254359,"Lee, Reika",Supporting,1.0
59390,254357,"Lee, Kenta",Supporting,0.0
59390,254358,"Lee, Hiro",Supporting,0.0
59390,254360,Misaki,Supporting,4.0
59390,255212,Natsuko,Supporting,0.0
59390,256050,Shiraki,Supporting,0.0
57325,238963,Bunzou,Main,3.0
57325,245484,Hana,Main,5.0
57325,245485,Krishna,Main,7.0
57325,245483,Sabu,Main,9.0
57325,245482,Sasaki,Main,3.0
57325,245486,"Yashiro, Tamako",Main,3.0
57325,253974,Aoki,Supporting,0.0
57325,253972,Arisugawa,Supporting,0.0
57325,253992,Bar Rat's Mama,Supporting,0.0
57325,254208,Fujimi,Supporting,0.0
57325,256016,Fujiwara,Supporting,0.0
57325,253608,"Goshogawara, Rin",Supporting,0.0
57325,253973,Inoda,Supporting,0.0
57325,254211,Ishida,Supporting,0.0
57325,256037,Kawara,Supporting,0.0
57325,253606,Makurazaki,Supporting,0.0
57325,253607,Mamiya,Supporting,0.0
57325,253280,Mayu,Supporting,0.0
57325,253281,Misuzu,Supporting,0.0
57325,252879,"Romario, Pietro",Supporting,0.0
57325,253604,Sakura,Supporting,0.0
57325,255696,"Sasaki, Eriko",Supporting,0.0
57325,254209,"Shintani, Mitsurou",Supporting,0.0
57325,254210,"Shirafuji, Yuki",Supporting,0.0
57325,252877,Shirosaki,Supporting,0.0
57325,254207,"Tajima, Teru",Supporting,0.0
57325,253605,Taki,Supporting,0.0
57325,252548,"Terada, Mikio",Supporting,0.0
57325,253609,Watai,Supporting,0.0
57325,256036,Yano,Supporting,0.0
57325,255388,Yoko,Supporting,0.0
58222,137915,"Kaji, Akihiko",Main,1051.0
58222,173356,"Kashima, Hiiragi",Main,164.0
58222,138197,"Nakayama, Haruki",Main,1595.0
58222,137914,"Satou, Mafuyu",Main,4599.0
58222,138312,"Uenoyama, Ritsuka",Main,2515.0
58222,173358,"Yagi, Shizusumi",Main,72.0
58222,171276,"Murata, Ugetsu",Supporting,728.0
52080,243118,Murai,Main,2.0
52080,243119,"Tanaka, Ayano",Main,0.0
52080,253929,"Fukunaga, Yayoi",Supporting,0.0
52080,248050,Hirai,Supporting,0.0
52080,243120,Hitotose,Supporting,0.0
52080,248049,Kiriyama,Supporting,6.0
52080,248052,Narrator,Supporting,0.0
52080,253927,"Nishifuji, Yuka",Supporting,0.0
52080,253928,"Nishifuji, Hitomi",Supporting,0.0
52080,257193,Oosumi,Supporting,0.0
52080,257212,"Tanaka, Mao",Supporting,0.0
52080,248051,Yamakado,Supporting,0.0
58985,249904,"Carol, Lilia",Main,1.0
58985,225792,"von Luxel, Elrich",Main,0.0
56189,42644,"Fleed, Grace Maria",Main,6.0
56189,7368,"Fleed, Duke",Main,74.0
56189,160117,Gandal,Main,0.0
56189,7372,"Kabuto, Kouji",Main,186.0
56189,82315,"Makiba, Hikaru",Main,2.0
56189,20201,"Yumi, Sayaka",Main,12.0
56189,213803,Aoi,Supporting,0.0
56189,151868,"Baron, Naida",Supporting,2.0
56189,160116,Blacky,Supporting,1.0
56189,213802,"Hayashi, Akira",Supporting,0.0
56189,213832,Lady Gandal,Supporting,0.0
56189,247957,Ooi,Supporting,0.0
56189,247956,Saeki,Supporting,0.0
56189,213816,"Umon, Genzo",Supporting,0.0
56189,151827,"Vega, Rubina Beryl",Supporting,0.0
56189,213842,Vega,Supporting,0.0
56189,246109,"Vega, Teronna Aqua",Supporting,0.0
56189,213845,Yamada,Supporting,0.0
56189,21013,"Yumi, Gennosuke",Supporting,0.0
56189,238795,"Zeola Whiter, Cassado",Supporting,0.0
56189,108289,Zuril,Supporting,2.0
54730,25087,Alexandria Meat,Main,2.0
54730,3364,"Kinniku, Suguru",Main,91.0
54730,171575,Akuma Shougun,Supporting,3.0
54730,247945,Announcer,Supporting,0.0
54730,33757,Ashuraman,Supporting,4.0
54730,146060,Atlantis,Supporting,1.0
54730,7151,Benkiman,Supporting,4.0
54730,191815,Big the Budo,Supporting,0.0
54730,141475,Black Hole,Supporting,1.0
54730,25095,Brocken Jr.,Supporting,10.0
54730,187820,Brockenman,Supporting,0.0
54730,25071,Buffaloman,Supporting,10.0
54730,168134,Canadianman,Supporting,0.0
54730,192820,Crushman,Supporting,0.0
54730,191817,Curry Cook,Supporting,1.0
54730,192821,Dalmatiman,Supporting,0.0
54730,25098,Geronimo,Supporting,3.0
54730,141172,Iwao,Supporting,1.0
54730,192829,Jak Chi,Supporting,0.0
54730,141171,Kinkotsuman,Supporting,2.0
54730,141323,"Kinniku, Mayumi",Supporting,0.0
54730,25099,"Kinniku, Bibinba",Supporting,0.0
54730,170127,Kinnikuman Super Phoenix,Supporting,0.0
54730,192818,Knock,Supporting,0.0
54730,192825,Marlinman,Supporting,0.0
54730,192828,Marvellous,Supporting,0.0
54730,192819,Max Radial,Supporting,0.0
54730,146063,Mister Khamen,Supporting,0.0
54730,141325,"Muscle, Harabote",Supporting,0.0
54730,141436,"Nakano, Kimiko",Supporting,0.0
54730,141167,"Nakano, Kazuo",Supporting,0.0
54730,192826,Nemesis,Supporting,0.0
54730,33788,Neptuneman,Supporting,1.0
54730,192823,Peek-a-Boo,Supporting,0.0
54730,192827,Polarman,Supporting,0.0
54730,141404,Prince Kamehame,Supporting,1.0
54730,192830,Psychoman,Supporting,0.0
54730,8079,"Ramenman, Victory",Supporting,18.0
54730,41780,Robin Mask,Supporting,29.0
54730,170126,Specialman,Supporting,0.0
54730,146059,Springman,Supporting,1.0
54730,146064,SteCasse King,Supporting,1.0
54730,191819,Strong the Budo,Supporting,0.0
54730,25088,Sunshine,Supporting,2.0
54730,25096,Terryman,Supporting,14.0
54730,146061,The Mountain,Supporting,1.0
54730,192181,Tileman,Supporting,0.0
54730,192822,Turboman,Supporting,0.0
54730,29743,Warsman,Supporting,21.0
54730,25097,Wolfman,Supporting,0.0
59497,238764,"Koizumi, Yumiko",Main,1.0
59497,238760,"Nanaumi, Gawain",Main,17.0
59497,238762,"Nishino, Kiria",Main,2.0
59497,238761,"Norman, Lancelot",Main,9.0
59497,245501,"Arai, Daichi",Supporting,0.0
59497,253845,"Barlowe, Bridget",Supporting,0.0
59497,253588,"Bentley, Dorfa",Supporting,0.0
59497,253841,"Bickerton, Kate",Supporting,0.0
59497,238767,"Bonaire, Platalissa",Supporting,0.0
59497,253846,"Bonaire, Sfida",Supporting,0.0
59497,253871,"Carmine, Ice",Supporting,0.0
59497,253843,"Cooper, Bilford",Supporting,0.0
59497,245500,"Epor, Hershey",Supporting,0.0
59497,253908,"Gloom, Ryan",Supporting,0.0
59497,238769,"Hopkins, Riser",Supporting,0.0
59497,253839,"Houston, James",Supporting,0.0
59497,253844,"Jansen, Raydil",Supporting,0.0
59497,245502,"Kanazono, Hidemi",Supporting,0.0
59497,245499,"Kuromine, Mika",Supporting,0.0
59497,253907,"Lawrence, Percival",Supporting,1.0
59497,253961,"Li, Guangling",Supporting,0.0
59497,238768,"Li, Wanglian",Supporting,0.0
59497,245505,"Liones, Tristan",Supporting,3.0
59497,253840,"Livington, Charles",Supporting,0.0
59497,253573,"Nanaumi, Taizo",Supporting,0.0
59497,238763,"Nishino, Kurumi",Supporting,0.0
59497,253578,"Norman, Kajury",Supporting,0.0
59497,253960,Percival's Father,Supporting,0.0
59497,245504,"Phoenix, Quester",Supporting,0.0
59497,253909,"Phoenix, Arthur",Supporting,1.0
59497,238766,"Ringvald, Liebel",Supporting,0.0
59497,253959,"Rossi, Tim",Supporting,0.0
59497,245503,"Sayfort, Aria",Supporting,1.0
59497,238770,"Todoin, Kai",Supporting,1.0
59497,238764,"Koizumi, Yumiko",Main,1.0
59497,238760,"Nanaumi, Gawain",Main,17.0
59497,238762,"Nishino, Kiria",Main,2.0
59497,238761,"Norman, Lancelot",Main,9.0
59497,245501,"Arai, Daichi",Supporting,0.0
59497,253845,"Barlowe, Bridget",Supporting,0.0
59497,253588,"Bentley, Dorfa",Supporting,0.0
59497,253841,"Bickerton, Kate",Supporting,0.0
59497,238767,"Bonaire, Platalissa",Supporting,0.0
59497,253846,"Bonaire, Sfida",Supporting,0.0
